dataset,model_name,best_epoch,best_val_recall@10,best_val_recall@20,best_val_ndcg@10,best_val_ndcg@20,final_test_precision@10,final_test_recall@10,final_test_ndcg@10,final_test_precision@20,final_test_recall@20,final_test_ndcg@20,final_test_auc,use_mqm,use_aqg,fixed_weight,n_aspects,noise_ratio,noise_mode,seed,model_path,gate_log_path
MenClothing_tiny,MELON_MQ_A4_tiny_e30,10,0.018000000000000002,0.03600000000000002,0.0092546353222734,0.013789625767010495,0.003200000000000001,0.030666666666666675,0.015270780970060184,0.0022,0.042666666666666686,0.018192110628947766,0.0,1,1,0,4,0.0,none,978,models\MenClothing_tiny_MELON_MQ_A4_tiny_e30,logs\MenClothing_tiny_MELON_MQ_A4_tiny_e30_gate_stats.csv
