dataset,model_name,best_epoch,best_val_recall@10,best_val_recall@20,best_val_ndcg@10,best_val_ndcg@20,final_test_precision@10,final_test_recall@10,final_test_ndcg@10,final_test_precision@20,final_test_recall@20,final_test_ndcg@20,final_test_auc,use_mqm,use_aqg,fixed_weight,n_aspects,noise_ratio,noise_mode,seed,model_path,gate_log_path
MenClothing_tiny,MELON_base_tiny_e30,25,0.018000000000000002,0.03800000000000002,0.011001505078487694,0.01602509817607947,0.002800000000000001,0.026666666666666672,0.01623394938708375,0.0024999999999999996,0.04866666666666669,0.02165830853350787,0.0,0,0,0,4,0.0,none,978,models\MenClothing_tiny_MELON_base_tiny_e30,logs\MenClothing_tiny_MELON_base_tiny_e30_gate_stats.csv
