dataset,model_name,best_epoch,best_val_recall@10,best_val_recall@20,best_val_ndcg@10,best_val_ndcg@20,final_test_precision@10,final_test_recall@10,final_test_ndcg@10,final_test_precision@20,final_test_recall@20,final_test_ndcg@20,final_test_auc,use_mqm,use_aqg,fixed_weight,n_aspects,noise_ratio,noise_mode,seed,model_path,gate_log_path
MenClothing_tiny,ab_wo_mqm_tiny_e30,25,0.018000000000000002,0.04000000000000002,0.010710775809101285,0.01625155353512719,0.0026000000000000007,0.02466666666666667,0.013917679241590894,0.0024,0.04666666666666669,0.019405457021685273,0.0,0,1,0,4,0.0,none,978,models\MenClothing_tiny_ab_wo_mqm_tiny_e30,logs\MenClothing_tiny_ab_wo_mqm_tiny_e30_gate_stats.csv
