dataset,model_name,epoch,split,loss,mf_loss,emb_loss,reg_loss,precision@10,recall@10,ndcg@10,precision@20,recall@20,ndcg@20,auc,use_mqm,use_aqg,fixed_weight,n_aspects,noise_ratio,noise_mode,seed
MenClothing_tiny,base_noise05,0,val,0.34104274213314056,0.2879667282104492,0.05307601112872362,0.0,0.0014000000000000002,0.014,0.008719109733584546,0.0012000000000000003,0.024000000000000007,0.011377753779842485,0.0,0,0,0,4,0.5,gaussian,978
MenClothing_tiny,base_noise05,5,val,0.2024509310722351,0.17580025643110275,0.026650674641132355,0.0,0.0016000000000000003,0.016,0.009315208841656462,0.0015000000000000005,0.030000000000000013,0.012711141904198427,0.0,0,0,0,4,0.5,gaussian,978
MenClothing_tiny,base_noise05,10,val,0.13966643810272217,0.1188092865049839,0.020857149735093117,0.0,0.0014000000000000002,0.014,0.0074433306822036145,0.0017000000000000006,0.034000000000000016,0.012532283406539111,0.0,0,0,0,4,0.5,gaussian,978
MenClothing_tiny,base_noise05,15,val,0.10663029178977013,0.08817935362458229,0.018450939562171698,0.0,0.0022000000000000006,0.022000000000000006,0.010285208138828827,0.0016000000000000005,0.032000000000000015,0.012797719408272826,0.0,0,0,0,4,0.5,gaussian,978
MenClothing_tiny,base_noise05,20,val,0.0847157035022974,0.06805664487183094,0.016659058164805174,0.0,0.0016000000000000003,0.016,0.008447067640504253,0.0016000000000000005,0.032000000000000015,0.012591097403484483,0.0,0,0,0,4,0.5,gaussian,978
MenClothing_tiny,base_noise05,25,val,0.07289984822273254,0.057133179157972336,0.015766667667776346,0.0,0.0018000000000000004,0.018000000000000002,0.009231008722415977,0.0016000000000000005,0.032000000000000015,0.012858668100653663,0.0,0,0,0,4,0.5,gaussian,978
