dataset,model_name,epoch,split,loss,mf_loss,emb_loss,reg_loss,precision@10,recall@10,ndcg@10,precision@20,recall@20,ndcg@20,auc,use_mqm,use_aqg,fixed_weight,n_aspects,noise_ratio,noise_mode,seed
MenClothing_tiny,MELON_base_tiny_e30,0,val,0.3410571217536926,0.2881542071700096,0.05290290992707014,0.0,0.0016000000000000003,0.016,0.00941464616249471,0.0014000000000000004,0.02800000000000001,0.012487103754121345,0.0,0,0,0,4,0.0,none,978
MenClothing_tiny,MELON_base_tiny_e30,5,val,0.2031799927353859,0.17667807638645172,0.026501919142901897,0.0,0.0016000000000000003,0.016,0.009653560664387394,0.0016000000000000005,0.032000000000000015,0.013577696813081708,0.0,0,0,0,4,0.0,none,978
MenClothing_tiny,MELON_base_tiny_e30,10,val,0.13994286954402924,0.1192038245499134,0.02073904499411583,0.0,0.0014000000000000002,0.014,0.008081312829161377,0.0017000000000000006,0.034000000000000016,0.013197999466762677,0.0,0,0,0,4,0.0,none,978
MenClothing_tiny,MELON_base_tiny_e30,15,val,0.10653860494494438,0.0882049947977066,0.0183336129412055,0.0,0.0022000000000000006,0.022000000000000006,0.010821350419249927,0.0017000000000000006,0.034000000000000016,0.01390916367909272,0.0,0,0,0,4,0.0,none,978
MenClothing_tiny,MELON_base_tiny_e30,20,val,0.08470587432384491,0.06815339252352715,0.016552481334656477,0.0,0.0020000000000000005,0.020000000000000004,0.010822754180455006,0.0018000000000000006,0.03600000000000002,0.014797993422232059,0.0,0,0,0,4,0.0,none,978
MenClothing_tiny,MELON_base_tiny_e30,25,val,0.07300784066319466,0.05734209716320038,0.015665743965655565,0.0,0.0018000000000000004,0.018000000000000002,0.011001505078487694,0.0019000000000000006,0.03800000000000002,0.01602509817607947,0.0,0,0,0,4,0.0,none,978
